current[mA],power[mW],voltage[V],mpd_current[mA]
355,78.980,1.3160,7.629e-10
356,79.047,1.3168,1.657e-09
357,79.186,1.3175,1.478e-09
358,79.320,1.3184,7.153e-10
359,79.398,1.3192,1.669e-10
360,79.502,1.3200,6.914e-10
361,79.538,1.3208,1.562e-09
362,79.732,1.3216,4.172e-10
363,79.756,1.3223,2.563e-09
364,79.944,1.3231,1.955e-09
365,80.005,1.3238,-1.097e-09
366,80.035,1.3246,1.478e-09
367,80.150,1.3254,3.815e-10
368,80.302,1.3262,1.562e-09
369,80.417,1.3269,-6.557e-10
370,80.502,1.3277,7.51e-10
371,80.563,1.3285,5.245e-10
372,80.666,1.3292,-2.861e-10
373,80.738,1.3300,2.98e-10
374,80.896,1.3307,1.049e-09
375,80.999,1.3315,7.272e-10
376,81.114,1.3323,-2.05e-09
377,81.139,1.3330,-1.073e-10
378,81.242,1.3338,1.192e-11
379,81.327,1.3345,6.08e-10
380,81.436,1.3353,3.099e-10
381,81.551,1.3360,3.576e-11
382,81.684,1.3368,1.991e-09
383,81.684,1.3375,2.396e-09
384,81.806,1.3382,4.292e-10
385,81.921,1.3390,1.729e-09
386,82.054,1.3397,7.629e-10
387,82.121,1.3404,5.007e-10
388,82.218,1.3412,1.192e-11
389,82.254,1.3419,3.719e-09
390,82.357,1.3426,2.193e-09
391,82.369,1.3434,-7.153e-11
392,82.533,1.3441,-1.144e-09
393,82.588,1.3448,6.557e-10
394,82.691,1.3455,-7.272e-10
395,82.764,1.3463,-7.987e-10
396,82.873,1.3470,2.42e-09
397,82.933,1.3477,2.146e-10
398,83.006,1.3484,1.037e-09
399,83.067,1.3491,8.225e-10
400,83.200,1.3498,9.537e-11
401,83.267,1.3506,3.576e-11
402,83.279,1.3513,-1.907e-10
403,83.424,1.3520,-1.431e-10
404,83.497,1.3527,7.153e-10
405,83.558,1.3534,1.669e-10
406,83.697,1.3541,9.418e-10
407,83.752,1.3548,3.815e-10
408,83.776,1.3555,3.374e-09
409,83.861,1.3562,1.311e-10
410,83.934,1.3569,8.345e-10
411,84.043,1.3575,9.656e-10
412,84.110,1.3582,1.276e-09
413,84.182,1.3589,1.776e-09
414,84.213,1.3596,-1.025e-09
415,84.322,1.3603,3.219e-10
416,84.407,1.3610,3.338e-10
417,84.437,1.3617,1.073e-10
418,84.564,1.3624,2.146e-10
419,84.613,1.3631,-5.96e-10
420,84.667,1.3637,1.562e-09
421,84.680,1.3644,4.53e-10
422,84.777,1.3651,-1.907e-10
423,84.868,1.3657,3.576e-10
424,84.940,1.3664,7.868e-10
425,85.013,1.3671,7.868e-10
426,85.001,1.3677,2.98e-10
427,85.177,1.3684,-8.583e-10
428,85.171,1.3691,4.172e-10
429,85.256,1.3698,1.192e-11
430,85.383,1.3704,1.776e-09
431,85.389,1.3711,9.775e-10
432,85.419,1.3717,1.442e-09
433,85.498,1.3724,1.705e-09
434,85.595,1.3730,8.225e-10
435,85.595,1.3737,-3.457e-10
436,85.674,1.3744,6.676e-10
437,85.729,1.3750,1.192e-11
